assessment_id,name,url,remote_testing,adaptive_irt,test_type_codes,description,duration_minutes,job_levels,languages,skills,category
operations-management-new,Operations Management (New),https://www.shl.com/products/product-catalog/view/operations-management-new/,yes,no,K,If you choose to continue with your current browser we cannot guarantee your experience.,7.0,"Manager, Mid-Professional, Professional Individual Contributor, Supervisor,","English (USA),",,
opq-candidate-plus-report,OPQ Candidate Plus Report,https://www.shl.com/products/product-catalog/view/opq-candidate-plus-report/,yes,no,P,If you choose to continue with your current browser we cannot guarantee your experience.,,"Director, Executive, Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,","Finnish, English International,",,
opq-candidate-report-2-0,OPQ Candidate Report 2.0,https://www.shl.com/products/product-catalog/view/opq-candidate-report-2-0/,yes,no,P,If you choose to continue with your current browser we cannot guarantee your experience.,,,,,
opq-emotional-intelligence-report,OPQ Emotional Intelligence Report,https://www.shl.com/products/product-catalog/view/opq-emotional-intelligence-report/,yes,no,P,If you choose to continue with your current browser we cannot guarantee your experience.,,"Director, Executive, Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,","Portuguese (Brazil), Danish, Dutch, Finnish, French (Canada), French, Latin American Spanish, Portuguese, Swedish, English International, English (USA),",,
opq-leadership-report,OPQ Leadership Report,https://www.shl.com/products/product-catalog/view/opq-leadership-report/,yes,no,P,If you choose to continue with your current browser we cannot guarantee your experience.,,"Director, Executive, Manager, Mid-Professional, Professional Individual Contributor,","Dutch, English International, English (USA), Romanian, Portuguese, French, German, Swedish, Chinese Simplified, Portuguese (Brazil), Japanese, Polish, Russian, Latin American Spanish,",,
opq-manager-plus-report,OPQ Manager Plus Report,https://www.shl.com/products/product-catalog/view/opq-manager-plus-report/,yes,no,P,If you choose to continue with your current browser we cannot guarantee your experience.,,"Director, Entry-Level, Executive, Front Line Manager, Manager, Mid-Professional, Professional Individual Contributor,","Romanian, Czech, Serbian, Portuguese (Brazil), Spanish, Chinese Traditional, Danish, Dutch, Finnish, French (Canada), French, German, Greek, Hungarian, Icelandic, Indonesian, Italian, Japanese, Korean, Latin American Spanish, Norwegian, Polish, Portuguese, Russian, Chinese Simplified, Swedish, Thai, Turkish, English International, English (USA),",,
opq-manager-plus-report-2-0,OPQ Manager Plus Report 2.0,https://www.shl.com/products/product-catalog/view/opq-manager-plus-report-2-0/,yes,no,P,If you choose to continue with your current browser we cannot guarantee your experience.,,"Supervisor, Executive, Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Director, Entry-Level,",,,
opq-maximising-your-learning-report,OPQ Maximising your Learning Report,https://www.shl.com/products/product-catalog/view/opq-maximising-your-learning-report/,yes,no,P,If you choose to continue with your current browser we cannot guarantee your experience.,,"Executive, Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor, Director,","Danish, Dutch, Portuguese, Swedish, English International,",,
opq-mq-sales-report,OPQ MQ Sales Report,https://www.shl.com/products/product-catalog/view/opq-mq-sales-report/,yes,no,P,If you choose to continue with your current browser we cannot guarantee your experience.,,"Director, Executive, Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,","Portuguese (Brazil), Spanish, Danish, Dutch, Finnish, French (Canada), French, German, Greek, Hungarian, Icelandic, Indonesian, Italian, Japanese, Korean, Latin American Spanish, Norwegian, Polish, Russian, Chinese Simplified, Swedish, Thai, Turkish, English International, English (USA), Chinese Traditional, Portuguese, Romanian,",,
opq-premium-plus-report,OPQ Premium Plus Report,https://www.shl.com/products/product-catalog/view/opq-premium-plus-report/,yes,no,P,If you choose to continue with your current browser we cannot guarantee your experience.,,"Supervisor, Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Director, Executive,","English International,",,
opq-premium-plus-report-2-0,OPQ Premium Plus Report 2.0,https://www.shl.com/products/product-catalog/view/opq-premium-plus-report-2-0/,yes,no,P,If you choose to continue with your current browser we cannot guarantee your experience.,,"Manager, Graduate, Mid-Professional, Professional Individual Contributor, Director, General Population, Entry-Level, Executive, Front Line Manager, Supervisor,",,,
opq-profile-report,OPQ Profile Report,https://www.shl.com/products/product-catalog/view/opq-profile-report/,yes,no,P,If you choose to continue with your current browser we cannot guarantee your experience.,,"Director, Executive, Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,","Arabic, Romanian, Slovak, Serbian, Chinese Simplified, Chinese Traditional, Danish, Flemish, Dutch, English International, Finnish, French (Belgium), French (Canada), French, German, Greek, Hungarian, Icelandic, Indonesian, Italian, Japanese, Korean, Norwegian, Polish, Portuguese (Brazil), Portuguese, Russian, Latin American Spanish, Spanish, Swedish, Thai, Turkish, English (USA), Czech, Estonian, Latvian, Lithuanian,",,
opq-team-impact-group-development-report,OPQ Team Impact Group Development Report,https://www.shl.com/products/product-catalog/view/opq-team-impact-group-development-report/,yes,no,P,If you choose to continue with your current browser we cannot guarantee your experience.,,"Executive, Director, Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,","Danish, English International, Finnish, Dutch, Norwegian, Swedish, English (USA),",,
opq-team-impact-individual-development-report,OPQ Team Impact Individual Development Report,https://www.shl.com/products/product-catalog/view/opq-team-impact-individual-development-report/,yes,no,P,If you choose to continue with your current browser we cannot guarantee your experience.,,"Director, Executive, Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,","English International, Danish, Dutch, Finnish, Latin American Spanish, Norwegian, Swedish, English (USA),",,
opq-team-impact-selection-report,OPQ Team Impact Selection Report,https://www.shl.com/products/product-catalog/view/opq-team-impact-selection-report/,yes,no,P,If you choose to continue with your current browser we cannot guarantee your experience.,,"Director, Executive, Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,","Danish, Dutch, Finnish, Latin American Spanish, Norwegian, Swedish, English International, English (USA),",,
opq-team-types-and-leadership-styles-profile,OPQ Team Types & Leadership Styles Profile,https://www.shl.com/products/product-catalog/view/opq-team-types-and-leadership-styles-profile/,yes,no,P,If you choose to continue with your current browser we cannot guarantee your experience.,,"Director, Executive, Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,","Flemish, French (Belgium), Portuguese (Brazil), Danish, French (Canada), French, German, Italian, Latin American Spanish, Norwegian, Portuguese, Swedish, Turkish, English International, English (USA),",,
opq-team-types-and-leadership-styles-report,OPQ Team Types and Leadership Styles Report,https://www.shl.com/products/product-catalog/view/opq-team-types-and-leadership-styles-report/,yes,no,P,If you choose to continue with your current browser we cannot guarantee your experience.,,"Director, Executive, Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,","Flemish, French (Belgium), Portuguese (Brazil), Danish, Dutch, Finnish, French (Canada), French, Italian, Latin American Spanish, Norwegian, Portuguese, English International, English (USA),",,
opq-ucf-development-action-planner-report,OPQ UCF Development Action Planner Report 1.0,https://www.shl.com/products/product-catalog/view/opq-ucf-development-action-planner-report/,yes,no,P,If you choose to continue with your current browser we cannot guarantee your experience.,,"Director, Executive, Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,","English International, English (USA), Dutch, French, German, Norwegian, Swedish, Japanese, Portuguese, Chinese Simplified, Italian, Danish, Finnish, Latin American Spanish, Portuguese (Brazil),",,
opq-ucf-development-action-planner-report-2-0,OPQ UCF Development Action Planner Report 2.0,https://www.shl.com/products/product-catalog/view/opq-ucf-development-action-planner-report-2-0/,yes,no,P,If you choose to continue with your current browser we cannot guarantee your experience.,,"Director, Executive, Front Line Manager, Manager, Graduate, General Population, Professional Individual Contributor, Supervisor, Mid-Professional,",,,
opq-universal-competency-report,OPQ Universal Competency Report 1.0,https://www.shl.com/products/product-catalog/view/opq-universal-competency-report/,yes,no,P,If you choose to continue with your current browser we cannot guarantee your experience.,,"Graduate, Director, Executive, Front Line Manager, General Population, Supervisor, Manager, Mid-Professional, Professional Individual Contributor,","Czech, Romanian, Slovak, Serbian, Portuguese (Brazil), Spanish, Chinese Traditional, Danish, Dutch, Finnish, French (Canada), French, German, Greek, Hungarian, Icelandic, Indonesian, Italian, Japanese, Korean, Latin American Spanish, Norwegian, Polish, Portuguese, Russian, Chinese Simplified, Swedish, Thai, Turkish, English International, English (USA),",,
opq-universal-competency-report-2-0,OPQ Universal Competency Report 2.0,https://www.shl.com/products/product-catalog/view/opq-universal-competency-report-2-0/,yes,no,P,If you choose to continue with your current browser we cannot guarantee your experience.,,"Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor, Director, Executive, Front Line Manager, General Population,",,,
opq-user-and-managers-report,OPQ User and Managers Report,https://www.shl.com/products/product-catalog/view/opq-user-and-managers-report/,yes,no,P,If you choose to continue with your current browser we cannot guarantee your experience.,,"Director, Executive, Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,","Flemish, French (Belgium), Danish, Finnish, French, Italian, Norwegian, Portuguese, English International,",,
opq-user-report,OPQ User Report,https://www.shl.com/products/product-catalog/view/opq-user-report/,yes,no,P S,If you choose to continue with your current browser we cannot guarantee your experience.,,"Director, Executive, Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,","Flemish, French (Belgium), Spanish, Danish, Dutch, Finnish, French, German, Italian, Norwegian, Portuguese, English International, English (USA), Portuguese (Brazil), French (Canada), Latin American Spanish,",,
oracle-dba-advanced-level-new,Oracle DBA (Advanced Level) (New),https://www.shl.com/products/product-catalog/view/oracle-dba-advanced-level-new/,yes,no,K,If you choose to continue with your current browser we cannot guarantee your experience.,12.0,"Mid-Professional, Professional Individual Contributor,","English (USA),",,
oracle-dba-entry-level-new,Oracle DBA (Entry Level) (New),https://www.shl.com/products/product-catalog/view/oracle-dba-entry-level-new/,yes,no,K,If you choose to continue with your current browser we cannot guarantee your experience.,12.0,"Mid-Professional, Professional Individual Contributor,","English (USA),",,
oracle-plsql-new,Oracle PL/SQL (New),https://www.shl.com/products/product-catalog/view/oracle-plsql-new/,yes,no,K,If you choose to continue with your current browser we cannot guarantee your experience.,11.0,"Mid-Professional, Professional Individual Contributor,","English (USA),",,
oracle-weblogic-server-new,Oracle WebLogic Server (New),https://www.shl.com/products/product-catalog/view/oracle-weblogic-server-new/,yes,no,K,If you choose to continue with your current browser we cannot guarantee your experience.,7.0,"Mid-Professional, Professional Individual Contributor,","English (USA),",,
organic-chemistry-new,Organic Chemistry (New),https://www.shl.com/products/product-catalog/view/organic-chemistry-new/,yes,no,K,If you choose to continue with your current browser we cannot guarantee your experience.,10.0,"Graduate, Mid-Professional, Professional Individual Contributor,","English (USA),",,
paint-technology-new,Paint Technology (New),https://www.shl.com/products/product-catalog/view/paint-technology-new/,yes,no,K,If you choose to continue with your current browser we cannot guarantee your experience.,7.0,"Professional Individual Contributor, Graduate, Mid-Professional,","English (USA),",,
pediatrics-new,Pediatrics (New),https://www.shl.com/products/product-catalog/view/pediatrics-new/,yes,no,K,If you choose to continue with your current browser we cannot guarantee your experience.,5.0,"Graduate, Mid-Professional, Professional Individual Contributor,","English (USA),",,
pega-development-new,Pega Development (New),https://www.shl.com/products/product-catalog/view/pega-development-new/,yes,no,K,If you choose to continue with your current browser we cannot guarantee your experience.,17.0,"Mid-Professional, Professional Individual Contributor,","English (USA),",,
perl-new,Perl (New),https://www.shl.com/products/product-catalog/view/perl-new/,yes,no,K,If you choose to continue with your current browser we cannot guarantee your experience.,9.0,"Mid-Professional, Professional Individual Contributor,","English (USA),",,
petrochemical-engineering-new,Petrochemical Engineering (New),https://www.shl.com/products/product-catalog/view/petrochemical-engineering-new/,yes,no,K,If you choose to continue with your current browser we cannot guarantee your experience.,7.0,"Graduate, Mid-Professional, Professional Individual Contributor,","English (USA),",,
petroleum-engineering-new,Petroleum Engineering (New),https://www.shl.com/products/product-catalog/view/petroleum-engineering-new/,yes,no,K,If you choose to continue with your current browser we cannot guarantee your experience.,10.0,"Graduate, Mid-Professional, Professional Individual Contributor,","English (USA),",,
pharmaceutical-analysis-new,Pharmaceutical Analysis (New),https://www.shl.com/products/product-catalog/view/pharmaceutical-analysis-new/,yes,no,K,If you choose to continue with your current browser we cannot guarantee your experience.,12.0,"Graduate, Mid-Professional, Professional Individual Contributor,","English (USA),",,
pharmaceutical-chemistry-new,Pharmaceutical Chemistry (New),https://www.shl.com/products/product-catalog/view/pharmaceutical-chemistry-new/,yes,no,K,If you choose to continue with your current browser we cannot guarantee your experience.,17.0,"Graduate, Mid-Professional, Professional Individual Contributor,","English (USA),",,
pharmaceutical-science-new,Pharmaceutical Science (New),https://www.shl.com/products/product-catalog/view/pharmaceutical-science-new/,yes,no,K,If you choose to continue with your current browser we cannot guarantee your experience.,7.0,"Graduate, Mid-Professional, Professional Individual Contributor,","English (USA),",,
pharmaceutics-new,Pharmaceutics (New),https://www.shl.com/products/product-catalog/view/pharmaceutics-new/,yes,no,K,If you choose to continue with your current browser we cannot guarantee your experience.,12.0,"Graduate, Mid-Professional, Professional Individual Contributor,","English (USA),",,
pharmacology-new,Pharmacology (New),https://www.shl.com/products/product-catalog/view/pharmacology-new/,yes,no,K,If you choose to continue with your current browser we cannot guarantee your experience.,12.0,"Graduate, Mid-Professional, Professional Individual Contributor,","English (USA),",,
php-new,PHP (New),https://www.shl.com/products/product-catalog/view/php-new/,yes,no,K,If you choose to continue with your current browser we cannot guarantee your experience.,8.0,"Mid-Professional, Professional Individual Contributor,","English (USA),",,
pjm-development-report,PJM Development Report,https://www.shl.com/products/product-catalog/view/pjm-development-report/,yes,no,C A P,If you choose to continue with your current browser we cannot guarantee your experience.,,"Mid-Professional, Graduate, Manager,","Italian, English International, English (USA), French (Canada), Portuguese (Brazil), Latin American Spanish,",,
pjm-selection-report,PJM Selection Report,https://www.shl.com/products/product-catalog/view/pjm-selection-report/,yes,no,A C P,If you choose to continue with your current browser we cannot guarantee your experience.,,"Mid-Professional, Manager,","Italian, English International, English (USA), Portuguese (Brazil), Latin American Spanish, French (Canada),",,
polymer-engineering-new,Polymer Engineering (New),https://www.shl.com/products/product-catalog/view/polymer-engineering-new/,yes,no,K,If you choose to continue with your current browser we cannot guarantee your experience.,8.0,"Professional Individual Contributor, Graduate, Mid-Professional,","English (USA),",,
power-electronics-and-drives-new,Power Electronics and Drives (New),https://www.shl.com/products/product-catalog/view/power-electronics-and-drives-new/,yes,no,K,If you choose to continue with your current browser we cannot guarantee your experience.,15.0,"Mid-Professional, Professional Individual Contributor, Graduate,","English (USA),",,
power-system-engineering-new,Power System Engineering (New),https://www.shl.com/products/product-catalog/view/power-system-engineering-new/,yes,no,K,If you choose to continue with your current browser we cannot guarantee your experience.,12.0,"Graduate, Mid-Professional, Professional Individual Contributor,","English (USA),",,
prism-new,Prism (New),https://www.shl.com/products/product-catalog/view/prism-new/,yes,no,K,If you choose to continue with your current browser we cannot guarantee your experience.,4.0,"Mid-Professional, Professional Individual Contributor,","English (USA),",,
production-and-industrial-engineering-new,Production and Industrial Engineering (New),https://www.shl.com/products/product-catalog/view/production-and-industrial-engineering-new/,yes,no,K,If you choose to continue with your current browser we cannot guarantee your experience.,13.0,"Graduate, Mid-Professional, Professional Individual Contributor,","English (USA),",,
production-engineering-new,Production Engineering (New),https://www.shl.com/products/product-catalog/view/production-engineering-new/,yes,no,K,If you choose to continue with your current browser we cannot guarantee your experience.,10.0,"Graduate, Mid-Professional, Professional Individual Contributor,","English (USA),",,
programming-concepts,Programming Concepts,https://www.shl.com/products/product-catalog/view/programming-concepts/,yes,yes,K,If you choose to continue with your current browser we cannot guarantee your experience.,25.0,"Mid-Professional, Professional Individual Contributor,","English (USA),",,
project-management-2013,Project Management (2013),https://www.shl.com/products/product-catalog/view/project-management-2013/,yes,yes,K,If you choose to continue with your current browser we cannot guarantee your experience.,30.0,"Mid-Professional, Professional Individual Contributor,","English (USA),",,
proofreading-v1,Proofreading v1,https://www.shl.com/products/product-catalog/view/proofreading-v1/,yes,no,K,If you choose to continue with your current browser we cannot guarantee your experience.,6.0,"Entry-Level, Mid-Professional,","English International, English (USA),",,
python-new,Python (New),https://www.shl.com/products/product-catalog/view/python-new/,yes,no,K,If you choose to continue with your current browser we cannot guarantee your experience.,11.0,"Mid-Professional, Professional Individual Contributor,","English (USA),",,
r-programming-new,R Programming (New),https://www.shl.com/products/product-catalog/view/r-programming-new/,yes,no,K,If you choose to continue with your current browser we cannot guarantee your experience.,13.0,"Mid-Professional, Professional Individual Contributor,","English (USA),",,
reactjs-new,ReactJS (New),https://www.shl.com/products/product-catalog/view/reactjs-new/,yes,no,K,If you choose to continue with your current browser we cannot guarantee your experience.,10.0,"Mid-Professional, Professional Individual Contributor,","English (USA),",,
reading-comprehension-english-v1,Reading Comprehension - English v1,https://www.shl.com/products/product-catalog/view/reading-comprehension-english-v1/,yes,yes,A,If you choose to continue with your current browser we cannot guarantee your experience.,35.0,"Entry-Level, Front Line Manager, Manager, Mid-Professional, Professional Individual Contributor,","English (USA),",,
reading-comprehension-spanish-v1,Reading Comprehension - Spanish v1,https://www.shl.com/products/product-catalog/view/reading-comprehension-spanish-v1/,yes,yes,A,If you choose to continue with your current browser we cannot guarantee your experience.,26.0,"Entry-Level, Front Line Manager, Manager, Mid-Professional, Professional Individual Contributor,","Latin American Spanish,",,
reading-comprehension-v2,Reading Comprehension v2,https://www.shl.com/products/product-catalog/view/reading-comprehension-v2/,yes,yes,A,If you choose to continue with your current browser we cannot guarantee your experience.,35.0,"Entry-Level, Front Line Manager, Manager, Mid-Professional, Professional Individual Contributor,","English (USA),",,
remoteworkq,RemoteWorkQ,https://www.shl.com/products/product-catalog/view/remoteworkq/,yes,no,C,If you choose to continue with your current browser we cannot guarantee your experience.,10.0,"Manager, Mid-Professional, Professional Individual Contributor, Supervisor, Front Line Manager, General Population, Graduate, Director, Entry-Level, Executive,","English (USA), Arabic, Italian, Chinese Simplified, Portuguese, Turkish, Portuguese (Brazil), Indonesian, English International, Spanish, Latin American Spanish, French (Canada), German, Dutch, French,",,
remoteworkq-manager-report,RemoteWorkQ Manager Report,https://www.shl.com/products/product-catalog/view/remoteworkq-manager-report/,yes,no,C,If you choose to continue with your current browser we cannot guarantee your experience.,,"Director, Executive, Front Line Manager, Graduate, General Population, Manager, Mid-Professional, Professional Individual Contributor, Supervisor, Entry-Level,",,,
remoteworkq-participant-report,RemoteWorkQ Participant Report,https://www.shl.com/products/product-catalog/view/remoteworkq-participant-report/,yes,no,C,If you choose to continue with your current browser we cannot guarantee your experience.,,"General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor, Director, Entry-Level, Executive, Front Line Manager,",,,
restful-web-services-new,RESTful Web Services (New),https://www.shl.com/products/product-catalog/view/restful-web-services-new/,yes,no,K,If you choose to continue with your current browser we cannot guarantee your experience.,12.0,"Mid-Professional, Professional Individual Contributor,","English (USA),",,
retail-sales-and-service-simulation,Retail Sales and Service Simulation,https://www.shl.com/products/product-catalog/view/retail-sales-and-service-simulation/,yes,no,B K S A,If you choose to continue with your current browser we cannot guarantee your experience.,30.0,"Entry-Level,","English (USA),",,
reviewing-forms-us-r1,Reviewing Forms - US (R1),https://www.shl.com/products/product-catalog/view/reviewing-forms-us-r1/,yes,no,K,If you choose to continue with your current browser we cannot guarantee your experience.,5.0,"Entry-Level, Mid-Professional,","English (USA),",,
ruby-new,Ruby (New),https://www.shl.com/products/product-catalog/view/ruby-new/,yes,no,K,If you choose to continue with your current browser we cannot guarantee your experience.,11.0,"Mid-Professional, Professional Individual Contributor,","English (USA),",,
ruby-on-rails-new,Ruby on Rails (New),https://www.shl.com/products/product-catalog/view/ruby-on-rails-new/,yes,no,K,If you choose to continue with your current browser we cannot guarantee your experience.,11.0,"Mid-Professional, Professional Individual Contributor,","English (USA),",,
sales-and-service-phone-simulation,Sales & Service Phone Simulation,https://www.shl.com/products/product-catalog/view/sales-and-service-phone-simulation/,yes,no,S B,If you choose to continue with your current browser we cannot guarantee your experience.,20.0,"Entry-Level,","English (USA), English (Australia), English International, Chinese Simplified, French, Spanish, Portuguese (Brazil), Italian, Dutch, Latin American Spanish, French (Canada), German,",,
sales-and-service-phone-solution,Sales & Service Phone Solution,https://www.shl.com/products/product-catalog/view/sales-and-service-phone-solution/,yes,no,B P S,If you choose to continue with your current browser we cannot guarantee your experience.,35.0,"Entry-Level,","English (USA), Latin American Spanish, English (Australia), English International, Chinese Simplified, Spanish, German, Dutch, Italian, French, Portuguese (Brazil), French (Canada),",,
sales-interview-guide,Sales Interview Guide,https://www.shl.com/products/product-catalog/view/sales-interview-guide/,yes,no,P P,If you choose to continue with your current browser we cannot guarantee your experience.,,"Director, Entry-Level, Executive, Front Line Manager, Manager, Mid-Professional, Professional Individual Contributor,","English International,",,
sales-profiler-cards,Sales Profiler Cards,https://www.shl.com/products/product-catalog/view/sales-profiler-cards/,yes,no,P,If you choose to continue with your current browser we cannot guarantee your experience.,,"Director, Entry-Level, Executive, Front Line Manager, Manager, Mid-Professional, Professional Individual Contributor,","English International, Finnish,",,
sales-transformation-report-individual-contributor,Sales Transformation 1.0 - Individual Contributor,https://www.shl.com/products/product-catalog/view/sales-transformation-report-individual-contributor/,yes,no,P,If you choose to continue with your current browser we cannot guarantee your experience.,,"Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,",,,
salestransformationreport2-0-individualcontributor,Sales Transformation 2.0 - Individual Contributor,https://www.shl.com/products/product-catalog/view/salestransformationreport2-0-individualcontributor/,yes,no,P,If you choose to continue with your current browser we cannot guarantee your experience.,,"Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,",,,
sales-transformation-report-sales-manager,Sales Transformation Report 1.0 - Sales Manager,https://www.shl.com/products/product-catalog/view/sales-transformation-report-sales-manager/,yes,no,P,If you choose to continue with your current browser we cannot guarantee your experience.,,"Director, Executive, Front Line Manager, Manager, Supervisor,",,,
sales-transformation-report-2-0-sales-manager,Sales Transformation Report 2.0 - Sales Manager,https://www.shl.com/products/product-catalog/view/sales-transformation-report-2-0-sales-manager/,yes,no,P,If you choose to continue with your current browser we cannot guarantee your experience.,,"Director, Executive, Front Line Manager, Manager, Supervisor,",,,
salesforce-development-new,Salesforce Development (New),https://www.shl.com/products/product-catalog/view/salesforce-development-new/,yes,no,K,If you choose to continue with your current browser we cannot guarantee your experience.,15.0,"Mid-Professional, Professional Individual Contributor,","English (USA),",,
sap-abap-advanced-level-new,SAP ABAP (Advanced Level) (New),https://www.shl.com/products/product-catalog/view/sap-abap-advanced-level-new/,yes,no,K,If you choose to continue with your current browser we cannot guarantee your experience.,12.0,"Mid-Professional, Professional Individual Contributor,","English (USA),",,
sap-abap-intermediate-level-new,SAP ABAP (Intermediate Level) (New),https://www.shl.com/products/product-catalog/view/sap-abap-intermediate-level-new/,yes,no,K,If you choose to continue with your current browser we cannot guarantee your experience.,9.0,"Mid-Professional, Professional Individual Contributor,","English (USA),",,
sap-basis-new,SAP Basis (New),https://www.shl.com/products/product-catalog/view/sap-basis-new/,yes,no,K,If you choose to continue with your current browser we cannot guarantee your experience.,9.0,"Mid-Professional, Professional Individual Contributor,","English (USA),",,
sap-business-objects-webi-new,SAP Business Objects WebI (New),https://www.shl.com/products/product-catalog/view/sap-business-objects-webi-new/,yes,no,K,If you choose to continue with your current browser we cannot guarantee your experience.,10.0,"Mid-Professional, Professional Individual Contributor,","English (USA),",,
sap-bw-business-warehouse-new,SAP BW (Business Warehouse) (New),https://www.shl.com/products/product-catalog/view/sap-bw-business-warehouse-new/,yes,no,K,If you choose to continue with your current browser we cannot guarantee your experience.,9.0,"Mid-Professional, Professional Individual Contributor,","English (USA),",,
sap-hcm-human-capital-management-new,SAP HCM (Human Capital Management) (New),https://www.shl.com/products/product-catalog/view/sap-hcm-human-capital-management-new/,yes,no,K,If you choose to continue with your current browser we cannot guarantee your experience.,,"Mid-Professional, Professional Individual Contributor,","English (USA),",,
sap-hybris-new,SAP Hybris (New),https://www.shl.com/products/product-catalog/view/sap-hybris-new/,yes,no,K,If you choose to continue with your current browser we cannot guarantee your experience.,20.0,"Mid-Professional, Professional Individual Contributor,","English (USA),",,
sap-materials-management-new,SAP Materials Management (New),https://www.shl.com/products/product-catalog/view/sap-materials-management-new/,yes,no,K,If you choose to continue with your current browser we cannot guarantee your experience.,10.0,"Mid-Professional, Professional Individual Contributor,","English (USA),",,
sap-sd-sales-and-distribution-new,SAP SD (Sales and Distribution) (New),https://www.shl.com/products/product-catalog/view/sap-sd-sales-and-distribution-new/,yes,no,K,If you choose to continue with your current browser we cannot guarantee your experience.,8.0,"Mid-Professional, Professional Individual Contributor,","English (USA),",,
search-engine-optimization-new,Search Engine Optimization (New),https://www.shl.com/products/product-catalog/view/search-engine-optimization-new/,yes,no,K,If you choose to continue with your current browser we cannot guarantee your experience.,12.0,"Graduate, Mid-Professional, Professional Individual Contributor,","English (USA),",,
selenium-new,Selenium (New),https://www.shl.com/products/product-catalog/view/selenium-new/,yes,no,K,If you choose to continue with your current browser we cannot guarantee your experience.,10.0,"Mid-Professional, Professional Individual Contributor,","English (USA),",,
shell-scripting-new,Shell Scripting (New),https://www.shl.com/products/product-catalog/view/shell-scripting-new/,yes,no,K,If you choose to continue with your current browser we cannot guarantee your experience.,10.0,"Mid-Professional, Professional Individual Contributor,","English (USA),",,
shl-verify-interactive-inductive-reasoning,SHL Verify Interactive - Inductive Reasoning,https://www.shl.com/products/product-catalog/view/shl-verify-interactive-inductive-reasoning/,yes,yes,A S,If you choose to continue with your current browser we cannot guarantee your experience.,20.0,"Professional Individual Contributor, Graduate, Manager, Mid-Professional,","Korean, Japanese, Thai, Portuguese (Brazil), Portuguese, Chinese Traditional, Indonesian, Russian, Romanian, Polish, Greek, Latin American Spanish, English International, Arabic, Hungarian, Czech, French (Canada), Slovak, Serbian, Turkish, Spanish, Danish, Estonian, Finnish, Latvian, Lithuanian, Norwegian, Swedish, French, German, Italian, Dutch, Chinese Simplified, English (USA),",,
shl-verify-interactive-deductive-reasoning,SHL Verify Interactive – Deductive Reasoning,https://www.shl.com/products/product-catalog/view/shl-verify-interactive-deductive-reasoning/,yes,yes,A S,If you choose to continue with your current browser we cannot guarantee your experience.,20.0,"Graduate, Manager, Mid-Professional, Professional Individual Contributor,","Chinese Traditional, Romanian, Turkish, Polish, Greek, Latin American Spanish, Portuguese (Brazil), Japanese, Hungarian, Czech, French (Canada), Slovak, Serbian, English International, English (USA), German, Italian, Indonesian, Korean, Russian, Arabic, Danish, Finnish, Norwegian, Swedish, Estonian, Latvian, Lithuanian, French, Dutch, Chinese Simplified, Spanish, Portuguese,",,
shl-verify-interactive-numerical-reasoning,SHL Verify Interactive – Numerical Reasoning,https://www.shl.com/products/product-catalog/view/shl-verify-interactive-numerical-reasoning/,yes,yes,A S,If you choose to continue with your current browser we cannot guarantee your experience.,20.0,"Graduate, Manager, Mid-Professional, Professional Individual Contributor,","French, German, Italian, Dutch, Chinese Simplified, Danish, Finnish, Norwegian, Swedish, Estonian, Latvian, Lithuanian, English International, English (USA), Czech, Polish, Latin American Spanish, Spanish, Thai, Japanese, Korean, Portuguese, Portuguese (Brazil), Chinese Traditional, Hungarian, Indonesian, Russian, Romanian, Turkish, French (Canada), Greek, Slovak, Serbian, Arabic,",,
