assessment_id,name,url,remote_testing,adaptive_irt,duration_minutes,test_type_codes,is_knowledge,is_skill,is_personality,is_behavioral,is_coach,is_ability,is_evaluation,is_development,skills,category,job_levels,languages,description,text_for_embedding
networking-and-implementation-new,Networking and Implementation (New),https://www.shl.com/products/product-catalog/view/networking-and-implementation-new/,1,0,7.0,K,1,0,0,0,0,0,0,0,nan,nan,"Mid-Professional, Professional Individual Contributor,","English (USA),",If you choose to continue with your current browser we cannot guarantee your experience.,"Networking and Implementation (New) | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Mid-Professional, Professional Individual Contributor, | English (USA),"
node-js-new,Node.js (New),https://www.shl.com/products/product-catalog/view/node-js-new/,1,0,9.0,K,1,0,0,0,0,0,0,0,nan,nan,"Mid-Professional, Professional Individual Contributor,","English (USA),",If you choose to continue with your current browser we cannot guarantee your experience.,"Node.js (New) | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Mid-Professional, Professional Individual Contributor, | English (USA),"
nursing-new,Nursing (New),https://www.shl.com/products/product-catalog/view/nursing-new/,1,0,11.0,K,1,0,0,0,0,0,0,0,nan,nan,"Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,","English (USA),",If you choose to continue with your current browser we cannot guarantee your experience.,"Nursing (New) | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor, | English (USA),"
occupational-personality-questionnaire-opq32r,Occupational Personality Questionnaire OPQ32r,https://www.shl.com/products/product-catalog/view/occupational-personality-questionnaire-opq32r/,1,0,,P,0,0,1,0,0,0,0,0,nan,nan,"Professional Individual Contributor, Supervisor, Mid-Professional, Front Line Manager, General Population, Graduate, Manager, Director, Executive,","English International, French (Canada), Portuguese, Chinese Simplified, Chinese Traditional, French (Belgium), French, Polish, Slovak, Czech, Danish, Flemish, Dutch, Estonian, Finnish, German, Greek, Hungarian, Icelandic, Indonesian, Italian, Japanese, Korean, Latvian, Lithuanian, Norwegian, English (USA), Arabic, Portuguese (Brazil), Spanish, Latin American Spanish, Romanian, Russian, Serbian, Swedish, Thai, Turkish, Malay, Vietnamese,",If you choose to continue with your current browser we cannot guarantee your experience.,"Occupational Personality Questionnaire OPQ32r | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Professional Individual Contributor, Supervisor, Mid-Professional, Front Line Manager, General Population, Graduate, Manager, Director, Executive, | English International, French (Canada), Portuguese, Chinese Simplified, Chinese Traditional, French (Belgium), French, Polish, Slovak, Czech, Danish, Flemish, Dutch, Estonian, Finnish, German, Greek, Hungarian, Icelandic, Indonesian, Italian, Japanese, Korean, Latvian, Lithuanian, Norwegian, English (USA), Arabic, Portuguese (Brazil), Spanish, Latin American Spanish, Romanian, Russian, Serbian, Swedish, Thai, Turkish, Malay, Vietnamese,"
operations-management-new,Operations Management (New),https://www.shl.com/products/product-catalog/view/operations-management-new/,1,0,7.0,K,1,0,0,0,0,0,0,0,nan,nan,"Manager, Mid-Professional, Professional Individual Contributor, Supervisor,","English (USA),",If you choose to continue with your current browser we cannot guarantee your experience.,"Operations Management (New) | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Manager, Mid-Professional, Professional Individual Contributor, Supervisor, | English (USA),"
opq-candidate-plus-report,OPQ Candidate Plus Report,https://www.shl.com/products/product-catalog/view/opq-candidate-plus-report/,1,0,,P,0,0,1,0,0,0,0,0,nan,nan,"Director, Executive, Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,","Finnish, English International,",If you choose to continue with your current browser we cannot guarantee your experience.,"OPQ Candidate Plus Report | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Director, Executive, Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor, | Finnish, English International,"
opq-candidate-report-2-0,OPQ Candidate Report 2.0,https://www.shl.com/products/product-catalog/view/opq-candidate-report-2-0/,1,0,,P,0,0,1,0,0,0,0,0,nan,nan,nan,nan,If you choose to continue with your current browser we cannot guarantee your experience.,OPQ Candidate Report 2.0 | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | nan | nan
opq-emotional-intelligence-report,OPQ Emotional Intelligence Report,https://www.shl.com/products/product-catalog/view/opq-emotional-intelligence-report/,1,0,,P,0,0,1,0,0,0,0,0,nan,nan,"Director, Executive, Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,","Portuguese (Brazil), Danish, Dutch, Finnish, French (Canada), French, Latin American Spanish, Portuguese, Swedish, English International, English (USA),",If you choose to continue with your current browser we cannot guarantee your experience.,"OPQ Emotional Intelligence Report | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Director, Executive, Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor, | Portuguese (Brazil), Danish, Dutch, Finnish, French (Canada), French, Latin American Spanish, Portuguese, Swedish, English International, English (USA),"
opq-leadership-report,OPQ Leadership Report,https://www.shl.com/products/product-catalog/view/opq-leadership-report/,1,0,,P,0,0,1,0,0,0,0,0,nan,nan,"Director, Executive, Manager, Mid-Professional, Professional Individual Contributor,","Dutch, English International, English (USA), Romanian, Portuguese, French, German, Swedish, Chinese Simplified, Portuguese (Brazil), Japanese, Polish, Russian, Latin American Spanish,",If you choose to continue with your current browser we cannot guarantee your experience.,"OPQ Leadership Report | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Director, Executive, Manager, Mid-Professional, Professional Individual Contributor, | Dutch, English International, English (USA), Romanian, Portuguese, French, German, Swedish, Chinese Simplified, Portuguese (Brazil), Japanese, Polish, Russian, Latin American Spanish,"
opq-manager-plus-report,OPQ Manager Plus Report,https://www.shl.com/products/product-catalog/view/opq-manager-plus-report/,1,0,,P,0,0,1,0,0,0,0,0,nan,nan,"Director, Entry-Level, Executive, Front Line Manager, Manager, Mid-Professional, Professional Individual Contributor,","Romanian, Czech, Serbian, Portuguese (Brazil), Spanish, Chinese Traditional, Danish, Dutch, Finnish, French (Canada), French, German, Greek, Hungarian, Icelandic, Indonesian, Italian, Japanese, Korean, Latin American Spanish, Norwegian, Polish, Portuguese, Russian, Chinese Simplified, Swedish, Thai, Turkish, English International, English (USA),",If you choose to continue with your current browser we cannot guarantee your experience.,"OPQ Manager Plus Report | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Director, Entry-Level, Executive, Front Line Manager, Manager, Mid-Professional, Professional Individual Contributor, | Romanian, Czech, Serbian, Portuguese (Brazil), Spanish, Chinese Traditional, Danish, Dutch, Finnish, French (Canada), French, German, Greek, Hungarian, Icelandic, Indonesian, Italian, Japanese, Korean, Latin American Spanish, Norwegian, Polish, Portuguese, Russian, Chinese Simplified, Swedish, Thai, Turkish, English International, English (USA),"
opq-manager-plus-report-2-0,OPQ Manager Plus Report 2.0,https://www.shl.com/products/product-catalog/view/opq-manager-plus-report-2-0/,1,0,,P,0,0,1,0,0,0,0,0,nan,nan,"Supervisor, Executive, Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Director, Entry-Level,",nan,If you choose to continue with your current browser we cannot guarantee your experience.,"OPQ Manager Plus Report 2.0 | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Supervisor, Executive, Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Director, Entry-Level, | nan"
opq-maximising-your-learning-report,OPQ Maximising your Learning Report,https://www.shl.com/products/product-catalog/view/opq-maximising-your-learning-report/,1,0,,P,0,0,1,0,0,0,0,0,nan,nan,"Executive, Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor, Director,","Danish, Dutch, Portuguese, Swedish, English International,",If you choose to continue with your current browser we cannot guarantee your experience.,"OPQ Maximising your Learning Report | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Executive, Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor, Director, | Danish, Dutch, Portuguese, Swedish, English International,"
opq-mq-sales-report,OPQ MQ Sales Report,https://www.shl.com/products/product-catalog/view/opq-mq-sales-report/,1,0,,P,0,0,1,0,0,0,0,0,nan,nan,"Director, Executive, Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,","Portuguese (Brazil), Spanish, Danish, Dutch, Finnish, French (Canada), French, German, Greek, Hungarian, Icelandic, Indonesian, Italian, Japanese, Korean, Latin American Spanish, Norwegian, Polish, Russian, Chinese Simplified, Swedish, Thai, Turkish, English International, English (USA), Chinese Traditional, Portuguese, Romanian,",If you choose to continue with your current browser we cannot guarantee your experience.,"OPQ MQ Sales Report | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Director, Executive, Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor, | Portuguese (Brazil), Spanish, Danish, Dutch, Finnish, French (Canada), French, German, Greek, Hungarian, Icelandic, Indonesian, Italian, Japanese, Korean, Latin American Spanish, Norwegian, Polish, Russian, Chinese Simplified, Swedish, Thai, Turkish, English International, English (USA), Chinese Traditional, Portuguese, Romanian,"
opq-premium-plus-report,OPQ Premium Plus Report,https://www.shl.com/products/product-catalog/view/opq-premium-plus-report/,1,0,,P,0,0,1,0,0,0,0,0,nan,nan,"Supervisor, Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Director, Executive,","English International,",If you choose to continue with your current browser we cannot guarantee your experience.,"OPQ Premium Plus Report | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Supervisor, Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Director, Executive, | English International,"
opq-premium-plus-report-2-0,OPQ Premium Plus Report 2.0,https://www.shl.com/products/product-catalog/view/opq-premium-plus-report-2-0/,1,0,,P,0,0,1,0,0,0,0,0,nan,nan,"Manager, Graduate, Mid-Professional, Professional Individual Contributor, Director, General Population, Entry-Level, Executive, Front Line Manager, Supervisor,",nan,If you choose to continue with your current browser we cannot guarantee your experience.,"OPQ Premium Plus Report 2.0 | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Manager, Graduate, Mid-Professional, Professional Individual Contributor, Director, General Population, Entry-Level, Executive, Front Line Manager, Supervisor, | nan"
opq-profile-report,OPQ Profile Report,https://www.shl.com/products/product-catalog/view/opq-profile-report/,1,0,,P,0,0,1,0,0,0,0,0,nan,nan,"Director, Executive, Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,","Arabic, Romanian, Slovak, Serbian, Chinese Simplified, Chinese Traditional, Danish, Flemish, Dutch, English International, Finnish, French (Belgium), French (Canada), French, German, Greek, Hungarian, Icelandic, Indonesian, Italian, Japanese, Korean, Norwegian, Polish, Portuguese (Brazil), Portuguese, Russian, Latin American Spanish, Spanish, Swedish, Thai, Turkish, English (USA), Czech, Estonian, Latvian, Lithuanian,",If you choose to continue with your current browser we cannot guarantee your experience.,"OPQ Profile Report | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Director, Executive, Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor, | Arabic, Romanian, Slovak, Serbian, Chinese Simplified, Chinese Traditional, Danish, Flemish, Dutch, English International, Finnish, French (Belgium), French (Canada), French, German, Greek, Hungarian, Icelandic, Indonesian, Italian, Japanese, Korean, Norwegian, Polish, Portuguese (Brazil), Portuguese, Russian, Latin American Spanish, Spanish, Swedish, Thai, Turkish, English (USA), Czech, Estonian, Latvian, Lithuanian,"
opq-team-impact-group-development-report,OPQ Team Impact Group Development Report,https://www.shl.com/products/product-catalog/view/opq-team-impact-group-development-report/,1,0,,P,0,0,1,0,0,0,0,0,nan,nan,"Executive, Director, Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,","Danish, English International, Finnish, Dutch, Norwegian, Swedish, English (USA),",If you choose to continue with your current browser we cannot guarantee your experience.,"OPQ Team Impact Group Development Report | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Executive, Director, Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor, | Danish, English International, Finnish, Dutch, Norwegian, Swedish, English (USA),"
opq-team-impact-individual-development-report,OPQ Team Impact Individual Development Report,https://www.shl.com/products/product-catalog/view/opq-team-impact-individual-development-report/,1,0,,P,0,0,1,0,0,0,0,0,nan,nan,"Director, Executive, Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,","English International, Danish, Dutch, Finnish, Latin American Spanish, Norwegian, Swedish, English (USA),",If you choose to continue with your current browser we cannot guarantee your experience.,"OPQ Team Impact Individual Development Report | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Director, Executive, Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor, | English International, Danish, Dutch, Finnish, Latin American Spanish, Norwegian, Swedish, English (USA),"
opq-team-impact-selection-report,OPQ Team Impact Selection Report,https://www.shl.com/products/product-catalog/view/opq-team-impact-selection-report/,1,0,,P,0,0,1,0,0,0,0,0,nan,nan,"Director, Executive, Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,","Danish, Dutch, Finnish, Latin American Spanish, Norwegian, Swedish, English International, English (USA),",If you choose to continue with your current browser we cannot guarantee your experience.,"OPQ Team Impact Selection Report | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Director, Executive, Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor, | Danish, Dutch, Finnish, Latin American Spanish, Norwegian, Swedish, English International, English (USA),"
opq-team-types-and-leadership-styles-profile,OPQ Team Types & Leadership Styles Profile,https://www.shl.com/products/product-catalog/view/opq-team-types-and-leadership-styles-profile/,1,0,,P,0,0,1,0,0,0,0,0,nan,nan,"Director, Executive, Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,","Flemish, French (Belgium), Portuguese (Brazil), Danish, French (Canada), French, German, Italian, Latin American Spanish, Norwegian, Portuguese, Swedish, Turkish, English International, English (USA),",If you choose to continue with your current browser we cannot guarantee your experience.,"OPQ Team Types & Leadership Styles Profile | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Director, Executive, Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor, | Flemish, French (Belgium), Portuguese (Brazil), Danish, French (Canada), French, German, Italian, Latin American Spanish, Norwegian, Portuguese, Swedish, Turkish, English International, English (USA),"
opq-team-types-and-leadership-styles-report,OPQ Team Types and Leadership Styles Report,https://www.shl.com/products/product-catalog/view/opq-team-types-and-leadership-styles-report/,1,0,,P,0,0,1,0,0,0,0,0,nan,nan,"Director, Executive, Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,","Flemish, French (Belgium), Portuguese (Brazil), Danish, Dutch, Finnish, French (Canada), French, Italian, Latin American Spanish, Norwegian, Portuguese, English International, English (USA),",If you choose to continue with your current browser we cannot guarantee your experience.,"OPQ Team Types and Leadership Styles Report | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Director, Executive, Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor, | Flemish, French (Belgium), Portuguese (Brazil), Danish, Dutch, Finnish, French (Canada), French, Italian, Latin American Spanish, Norwegian, Portuguese, English International, English (USA),"
opq-ucf-development-action-planner-report,OPQ UCF Development Action Planner Report 1.0,https://www.shl.com/products/product-catalog/view/opq-ucf-development-action-planner-report/,1,0,,P,0,0,1,0,0,0,0,0,nan,nan,"Director, Executive, Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,","English International, English (USA), Dutch, French, German, Norwegian, Swedish, Japanese, Portuguese, Chinese Simplified, Italian, Danish, Finnish, Latin American Spanish, Portuguese (Brazil),",If you choose to continue with your current browser we cannot guarantee your experience.,"OPQ UCF Development Action Planner Report 1.0 | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Director, Executive, Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor, | English International, English (USA), Dutch, French, German, Norwegian, Swedish, Japanese, Portuguese, Chinese Simplified, Italian, Danish, Finnish, Latin American Spanish, Portuguese (Brazil),"
opq-ucf-development-action-planner-report-2-0,OPQ UCF Development Action Planner Report 2.0,https://www.shl.com/products/product-catalog/view/opq-ucf-development-action-planner-report-2-0/,1,0,,P,0,0,1,0,0,0,0,0,nan,nan,"Director, Executive, Front Line Manager, Manager, Graduate, General Population, Professional Individual Contributor, Supervisor, Mid-Professional,",nan,If you choose to continue with your current browser we cannot guarantee your experience.,"OPQ UCF Development Action Planner Report 2.0 | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Director, Executive, Front Line Manager, Manager, Graduate, General Population, Professional Individual Contributor, Supervisor, Mid-Professional, | nan"
opq-universal-competency-report,OPQ Universal Competency Report 1.0,https://www.shl.com/products/product-catalog/view/opq-universal-competency-report/,1,0,,P,0,0,1,0,0,0,0,0,nan,nan,"Graduate, Director, Executive, Front Line Manager, General Population, Supervisor, Manager, Mid-Professional, Professional Individual Contributor,","Czech, Romanian, Slovak, Serbian, Portuguese (Brazil), Spanish, Chinese Traditional, Danish, Dutch, Finnish, French (Canada), French, German, Greek, Hungarian, Icelandic, Indonesian, Italian, Japanese, Korean, Latin American Spanish, Norwegian, Polish, Portuguese, Russian, Chinese Simplified, Swedish, Thai, Turkish, English International, English (USA),",If you choose to continue with your current browser we cannot guarantee your experience.,"OPQ Universal Competency Report 1.0 | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Graduate, Director, Executive, Front Line Manager, General Population, Supervisor, Manager, Mid-Professional, Professional Individual Contributor, | Czech, Romanian, Slovak, Serbian, Portuguese (Brazil), Spanish, Chinese Traditional, Danish, Dutch, Finnish, French (Canada), French, German, Greek, Hungarian, Icelandic, Indonesian, Italian, Japanese, Korean, Latin American Spanish, Norwegian, Polish, Portuguese, Russian, Chinese Simplified, Swedish, Thai, Turkish, English International, English (USA),"
opq-universal-competency-report-2-0,OPQ Universal Competency Report 2.0,https://www.shl.com/products/product-catalog/view/opq-universal-competency-report-2-0/,1,0,,P,0,0,1,0,0,0,0,0,nan,nan,"Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor, Director, Executive, Front Line Manager, General Population,",nan,If you choose to continue with your current browser we cannot guarantee your experience.,"OPQ Universal Competency Report 2.0 | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor, Director, Executive, Front Line Manager, General Population, | nan"
opq-user-and-managers-report,OPQ User and Managers Report,https://www.shl.com/products/product-catalog/view/opq-user-and-managers-report/,1,0,,P,0,0,1,0,0,0,0,0,nan,nan,"Director, Executive, Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,","Flemish, French (Belgium), Danish, Finnish, French, Italian, Norwegian, Portuguese, English International,",If you choose to continue with your current browser we cannot guarantee your experience.,"OPQ User and Managers Report | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Director, Executive, Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor, | Flemish, French (Belgium), Danish, Finnish, French, Italian, Norwegian, Portuguese, English International,"
opq-user-report,OPQ User Report,https://www.shl.com/products/product-catalog/view/opq-user-report/,1,0,,P S,0,0,0,0,0,0,0,0,nan,nan,"Director, Executive, Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,","Flemish, French (Belgium), Spanish, Danish, Dutch, Finnish, French, German, Italian, Norwegian, Portuguese, English International, English (USA), Portuguese (Brazil), French (Canada), Latin American Spanish,",If you choose to continue with your current browser we cannot guarantee your experience.,"OPQ User Report | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Director, Executive, Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor, | Flemish, French (Belgium), Spanish, Danish, Dutch, Finnish, French, German, Italian, Norwegian, Portuguese, English International, English (USA), Portuguese (Brazil), French (Canada), Latin American Spanish,"
oracle-dba-advanced-level-new,Oracle DBA (Advanced Level) (New),https://www.shl.com/products/product-catalog/view/oracle-dba-advanced-level-new/,1,0,12.0,K,1,0,0,0,0,0,0,0,nan,nan,"Mid-Professional, Professional Individual Contributor,","English (USA),",If you choose to continue with your current browser we cannot guarantee your experience.,"Oracle DBA (Advanced Level) (New) | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Mid-Professional, Professional Individual Contributor, | English (USA),"
oracle-dba-entry-level-new,Oracle DBA (Entry Level) (New),https://www.shl.com/products/product-catalog/view/oracle-dba-entry-level-new/,1,0,12.0,K,1,0,0,0,0,0,0,0,nan,nan,"Mid-Professional, Professional Individual Contributor,","English (USA),",If you choose to continue with your current browser we cannot guarantee your experience.,"Oracle DBA (Entry Level) (New) | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Mid-Professional, Professional Individual Contributor, | English (USA),"
oracle-plsql-new,Oracle PL/SQL (New),https://www.shl.com/products/product-catalog/view/oracle-plsql-new/,1,0,11.0,K,1,0,0,0,0,0,0,0,nan,nan,"Mid-Professional, Professional Individual Contributor,","English (USA),",If you choose to continue with your current browser we cannot guarantee your experience.,"Oracle PL/SQL (New) | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Mid-Professional, Professional Individual Contributor, | English (USA),"
oracle-weblogic-server-new,Oracle WebLogic Server (New),https://www.shl.com/products/product-catalog/view/oracle-weblogic-server-new/,1,0,7.0,K,1,0,0,0,0,0,0,0,nan,nan,"Mid-Professional, Professional Individual Contributor,","English (USA),",If you choose to continue with your current browser we cannot guarantee your experience.,"Oracle WebLogic Server (New) | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Mid-Professional, Professional Individual Contributor, | English (USA),"
organic-chemistry-new,Organic Chemistry (New),https://www.shl.com/products/product-catalog/view/organic-chemistry-new/,1,0,10.0,K,1,0,0,0,0,0,0,0,nan,nan,"Graduate, Mid-Professional, Professional Individual Contributor,","English (USA),",If you choose to continue with your current browser we cannot guarantee your experience.,"Organic Chemistry (New) | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Graduate, Mid-Professional, Professional Individual Contributor, | English (USA),"
paint-technology-new,Paint Technology (New),https://www.shl.com/products/product-catalog/view/paint-technology-new/,1,0,7.0,K,1,0,0,0,0,0,0,0,nan,nan,"Professional Individual Contributor, Graduate, Mid-Professional,","English (USA),",If you choose to continue with your current browser we cannot guarantee your experience.,"Paint Technology (New) | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Professional Individual Contributor, Graduate, Mid-Professional, | English (USA),"
pediatrics-new,Pediatrics (New),https://www.shl.com/products/product-catalog/view/pediatrics-new/,1,0,5.0,K,1,0,0,0,0,0,0,0,nan,nan,"Graduate, Mid-Professional, Professional Individual Contributor,","English (USA),",If you choose to continue with your current browser we cannot guarantee your experience.,"Pediatrics (New) | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Graduate, Mid-Professional, Professional Individual Contributor, | English (USA),"
pega-development-new,Pega Development (New),https://www.shl.com/products/product-catalog/view/pega-development-new/,1,0,17.0,K,1,0,0,0,0,0,0,0,nan,nan,"Mid-Professional, Professional Individual Contributor,","English (USA),",If you choose to continue with your current browser we cannot guarantee your experience.,"Pega Development (New) | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Mid-Professional, Professional Individual Contributor, | English (USA),"
perl-new,Perl (New),https://www.shl.com/products/product-catalog/view/perl-new/,1,0,9.0,K,1,0,0,0,0,0,0,0,nan,nan,"Mid-Professional, Professional Individual Contributor,","English (USA),",If you choose to continue with your current browser we cannot guarantee your experience.,"Perl (New) | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Mid-Professional, Professional Individual Contributor, | English (USA),"
petrochemical-engineering-new,Petrochemical Engineering (New),https://www.shl.com/products/product-catalog/view/petrochemical-engineering-new/,1,0,7.0,K,1,0,0,0,0,0,0,0,nan,nan,"Graduate, Mid-Professional, Professional Individual Contributor,","English (USA),",If you choose to continue with your current browser we cannot guarantee your experience.,"Petrochemical Engineering (New) | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Graduate, Mid-Professional, Professional Individual Contributor, | English (USA),"
petroleum-engineering-new,Petroleum Engineering (New),https://www.shl.com/products/product-catalog/view/petroleum-engineering-new/,1,0,10.0,K,1,0,0,0,0,0,0,0,nan,nan,"Graduate, Mid-Professional, Professional Individual Contributor,","English (USA),",If you choose to continue with your current browser we cannot guarantee your experience.,"Petroleum Engineering (New) | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Graduate, Mid-Professional, Professional Individual Contributor, | English (USA),"
pharmaceutical-analysis-new,Pharmaceutical Analysis (New),https://www.shl.com/products/product-catalog/view/pharmaceutical-analysis-new/,1,0,12.0,K,1,0,0,0,0,0,0,0,nan,nan,"Graduate, Mid-Professional, Professional Individual Contributor,","English (USA),",If you choose to continue with your current browser we cannot guarantee your experience.,"Pharmaceutical Analysis (New) | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Graduate, Mid-Professional, Professional Individual Contributor, | English (USA),"
pharmaceutical-chemistry-new,Pharmaceutical Chemistry (New),https://www.shl.com/products/product-catalog/view/pharmaceutical-chemistry-new/,1,0,17.0,K,1,0,0,0,0,0,0,0,nan,nan,"Graduate, Mid-Professional, Professional Individual Contributor,","English (USA),",If you choose to continue with your current browser we cannot guarantee your experience.,"Pharmaceutical Chemistry (New) | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Graduate, Mid-Professional, Professional Individual Contributor, | English (USA),"
pharmaceutical-science-new,Pharmaceutical Science (New),https://www.shl.com/products/product-catalog/view/pharmaceutical-science-new/,1,0,7.0,K,1,0,0,0,0,0,0,0,nan,nan,"Graduate, Mid-Professional, Professional Individual Contributor,","English (USA),",If you choose to continue with your current browser we cannot guarantee your experience.,"Pharmaceutical Science (New) | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Graduate, Mid-Professional, Professional Individual Contributor, | English (USA),"
pharmaceutics-new,Pharmaceutics (New),https://www.shl.com/products/product-catalog/view/pharmaceutics-new/,1,0,12.0,K,1,0,0,0,0,0,0,0,nan,nan,"Graduate, Mid-Professional, Professional Individual Contributor,","English (USA),",If you choose to continue with your current browser we cannot guarantee your experience.,"Pharmaceutics (New) | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Graduate, Mid-Professional, Professional Individual Contributor, | English (USA),"
pharmacology-new,Pharmacology (New),https://www.shl.com/products/product-catalog/view/pharmacology-new/,1,0,12.0,K,1,0,0,0,0,0,0,0,nan,nan,"Graduate, Mid-Professional, Professional Individual Contributor,","English (USA),",If you choose to continue with your current browser we cannot guarantee your experience.,"Pharmacology (New) | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Graduate, Mid-Professional, Professional Individual Contributor, | English (USA),"
php-new,PHP (New),https://www.shl.com/products/product-catalog/view/php-new/,1,0,8.0,K,1,0,0,0,0,0,0,0,nan,nan,"Mid-Professional, Professional Individual Contributor,","English (USA),",If you choose to continue with your current browser we cannot guarantee your experience.,"PHP (New) | If you choose to continue with your current browser we cannot guarantee your experience. | nan | nan | Mid-Professional, Professional Individual Contributor, | English (USA),"
